"PROJECT_ID","SAMPLE_ID","MATRIX","COLLECT_DATE","LAB_SAMPLE_ID","SAMPLE_TYPE","LOCATION","REC_DATE","RUN_DATE_TIME","ANL_BATCH","PRP_BATCH","EXTRACTION_CODE","EXTRACTED_DATE","ANALYTE","DISSOLVED","CAS_NUMBER","ANALYTE_FLAG","ANALYTICAL_METHOD",RESULT,"RESULTFLAG","TEXT_RESULT",MDL,REPDL,"UNITS",ANALYTICAL_CUT,INITIAL_WT_VOL,FINAL_VOL,PCT_SOLIDS,TDF,AMOUNT_SPIKED,PERCENT_RECOVERED,REC_LIMIT_LOW,REC_LIMIT_HIGH,INITIAL_CONC,SAMPLE_RPD,RPD_LIMIT_LOW,RPD_LIMIT_HIGH,REP_SIG_DIGS,"ALLOWABLE_LIMIT","ANALYSIS_GROUP",METHOD_ORDER,ANALYTE_ORDER,"ANALYST",LOQ,LOD,DL
"","CB for HBN 1793413 (WFI/2813)","1","","1506420","CB","","05/08/2019 15:57","05/08/2019 15:04","WFI2813","","","","",".","Nitrite","N","SM21 4500NO3-F",0,"U","",,0.05,"mg/L",1,5,5,,,,,,,,,,,3,"","Waters Department",20,10,"EWW",0.1,0.05,0.025
"","CB for HBN 1793413 (WFI/2813)","1","","1506420","CB","","05/08/2019 15:57","05/08/2019 15:04","WFI2813","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0,"U","",,0.05,"mg/L",1,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.1,0.05,0.025
"","CB for HBN 1793568 (WDA/4553)","1","","1507076","CB","","05/13/2019 09:41","05/10/2019 17:03","WDA4553","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0,"U","",,0.01,"mg/L",1,10,10,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","CB for HBN 1793568 (WDA/4553)","1","","1507078","CB","","05/13/2019 09:41","05/10/2019 17:15","WDA4553","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0,"U","",,0.01,"mg/L",1,10,10,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","CB for HBN 1793568 (WDA/4553)","1","","1507080","CB","","05/13/2019 09:41","05/10/2019 17:26","WDA4553","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0,"U","",,0.01,"mg/L",1,10,10,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","CB for HBN 1793568 (WDA/4553)","1","","1507082","CB","","05/13/2019 09:41","05/10/2019 17:32","WDA4553","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0,"U","",,0.01,"mg/L",1,10,10,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","CCV for HBN 1793413 (WFI/2813)","1","","1506405","CCV","","05/08/2019 15:56","05/08/2019 12:30","WFI2813","","","","",".","Nitrate","N","SM21 4500NO3-F",1.24,"=","",,0.05,"mg/L",1,5,5,,,1.25,99.2,70,130,,,,,3,"","Waters Department",20,9,"EWW",0.1,0.05,0.025
"","CCV for HBN 1793413 (WFI/2813)","1","","1506405","CCV","","05/08/2019 15:56","05/08/2019 12:30","WFI2813","","","","",".","Nitrite","N","SM21 4500NO3-F",1.23,"=","",,0.05,"mg/L",1,5,5,,,1.25,98.4,90,110,,,,,3,"","Waters Department",20,10,"EWW",0.1,0.05,0.025
"","CCV for HBN 1793413 (WFI/2813)","1","","1506405","CCV","","05/08/2019 15:56","05/08/2019 12:30","WFI2813","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",2.47,"=","",,0.05,"mg/L",1,5,5,,,2.5,98.8,90,110,,,,,3,"","Waters Department",20,11,"EWW",0.1,0.05,0.025
"","CCV for HBN 1793413 (WFI/2813)","1","","1506409","CCV","","05/08/2019 15:56","05/08/2019 13:11","WFI2813","","","","",".","Nitrate","N","SM21 4500NO3-F",1.32,"=","",,0.05,"mg/L",1,5,5,,,1.25,106,70,130,,,,,3,"","Waters Department",20,9,"EWW",0.1,0.05,0.025
"","CCV for HBN 1793413 (WFI/2813)","1","","1506409","CCV","","05/08/2019 15:56","05/08/2019 13:11","WFI2813","","","","",".","Nitrite","N","SM21 4500NO3-F",1.22,"=","",,0.05,"mg/L",1,5,5,,,1.25,97.6,90,110,,,,,3,"","Waters Department",20,10,"EWW",0.1,0.05,0.025
"","CCV for HBN 1793413 (WFI/2813)","1","","1506409","CCV","","05/08/2019 15:56","05/08/2019 13:11","WFI2813","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",2.54,"=","",,0.05,"mg/L",1,5,5,,,2.5,102,90,110,,,,,3,"","Waters Department",20,11,"EWW",0.1,0.05,0.025
"","CCV for HBN 1793413 (WFI/2813)","1","","1506411","CCV","","05/08/2019 15:56","05/08/2019 13:33","WFI2813","","","","",".","Nitrate","N","SM21 4500NO3-F",1.3,"=","",,0.05,"mg/L",1,5,5,,,1.25,104,70,130,,,,,3,"","Waters Department",20,9,"EWW",0.1,0.05,0.025
"","CCV for HBN 1793413 (WFI/2813)","1","","1506411","CCV","","05/08/2019 15:56","05/08/2019 13:33","WFI2813","","","","",".","Nitrite","N","SM21 4500NO3-F",1.3,"=","",,0.05,"mg/L",1,5,5,,,1.25,104,90,110,,,,,3,"","Waters Department",20,10,"EWW",0.1,0.05,0.025
"","CCV for HBN 1793413 (WFI/2813)","1","","1506411","CCV","","05/08/2019 15:56","05/08/2019 13:33","WFI2813","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",2.6,"=","",,0.05,"mg/L",1,5,5,,,2.5,104,90,110,,,,,3,"","Waters Department",20,11,"EWW",0.1,0.05,0.025
"","CCV for HBN 1793413 (WFI/2813)","1","","1506417","CCV","","05/08/2019 15:57","05/08/2019 14:35","WFI2813","","","","",".","Nitrate","N","SM21 4500NO3-F",1.17,"=","",,0.05,"mg/L",1,5,5,,,1.25,93.2,70,130,,,,,3,"","Waters Department",20,9,"EWW",0.1,0.05,0.025
"","CCV for HBN 1793413 (WFI/2813)","1","","1506417","CCV","","05/08/2019 15:57","05/08/2019 14:35","WFI2813","","","","",".","Nitrite","N","SM21 4500NO3-F",1.21,"=","",,0.05,"mg/L",1,5,5,,,1.25,96.9,90,110,,,,,3,"","Waters Department",20,10,"EWW",0.1,0.05,0.025
"","CCV for HBN 1793413 (WFI/2813)","1","","1506417","CCV","","05/08/2019 15:57","05/08/2019 14:35","WFI2813","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",2.38,"=","",,0.05,"mg/L",1,5,5,,,2.5,95.1,90,110,,,,,3,"","Waters Department",20,11,"EWW",0.1,0.05,0.025
"","CCV for HBN 1793413 (WFI/2813)","1","","1506419","CCV","","05/08/2019 15:57","05/08/2019 15:02","WFI2813","","","","",".","Nitrate","N","SM21 4500NO3-F",1.29,"=","",,0.05,"mg/L",1,5,5,,,1.25,103,70,130,,,,,3,"","Waters Department",20,9,"EWW",0.1,0.05,0.025
"","CCV for HBN 1793413 (WFI/2813)","1","","1506419","CCV","","05/08/2019 15:57","05/08/2019 15:02","WFI2813","","","","",".","Nitrite","N","SM21 4500NO3-F",1.27,"=","",,0.05,"mg/L",1,5,5,,,1.25,101,90,110,,,,,3,"","Waters Department",20,10,"EWW",0.1,0.05,0.025
"","CCV for HBN 1793413 (WFI/2813)","1","","1506419","CCV","","05/08/2019 15:57","05/08/2019 15:02","WFI2813","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",2.56,"=","",,0.05,"mg/L",1,5,5,,,2.5,102,90,110,,,,,3,"","Waters Department",20,11,"EWW",0.1,0.05,0.025
"","CCV for HBN 1793568 (WDA/4553)","1","","1507075","CCV","","05/13/2019 09:41","05/10/2019 17:02","WDA4553","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.241,"=","",,0.01,"mg/L",1,10,10,,,0.25,96.4,90,110,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","CCV for HBN 1793568 (WDA/4553)","1","","1507077","CCV","","05/13/2019 09:41","05/10/2019 17:14","WDA4553","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.236,"=","",,0.01,"mg/L",1,10,10,,,0.25,94.5,90,110,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","CCV for HBN 1793568 (WDA/4553)","1","","1507079","CCV","","05/13/2019 09:41","05/10/2019 17:25","WDA4553","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.226,"=","",,0.01,"mg/L",1,10,10,,,0.25,90.6,90,110,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","CCV for HBN 1793568 (WDA/4553)","1","","1507081","CCV","","05/13/2019 09:41","05/10/2019 17:31","WDA4553","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.235,"=","",,0.01,"mg/L",1,10,10,,,0.25,94,90,110,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","ICB for HBN 1793413 (WFI/2813)","1","","1506403","ICB","","05/08/2019 15:56","05/08/2019 11:32","WFI2813","","","","",".","Nitrate","N","SM21 4500NO3-F",0,"U","",,0.05,"mg/L",1,5,5,,,,,,,,,,,3,"","Waters Department",20,9,"EWW",0.1,0.05,0.025
"","ICB for HBN 1793413 (WFI/2813)","1","","1506403","ICB","","05/08/2019 15:56","05/08/2019 11:32","WFI2813","","","","",".","Nitrite","N","SM21 4500NO3-F",0,"U","",,0.05,"mg/L",1,5,5,,,,,,,,,,,3,"","Waters Department",20,10,"EWW",0.1,0.05,0.025
"","ICB for HBN 1793413 (WFI/2813)","1","","1506403","ICB","","05/08/2019 15:56","05/08/2019 11:32","WFI2813","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.0259,"J","",,0.05,"mg/L",1,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.1,0.05,0.025
"","ICV for HBN 1793413 (WFI/2813)","1","","1506402","ICV","","05/08/2019 15:56","05/08/2019 11:30","WFI2813","","","","",".","Nitrate","N","SM21 4500NO3-F",1.41,"=","",,0.05,"mg/L",1,5,5,,,1.25,113,70,130,,,,,3,"","Waters Department",20,9,"EWW",0.1,0.05,0.025
"","ICV for HBN 1793413 (WFI/2813)","1","","1506402","ICV","","05/08/2019 15:56","05/08/2019 11:30","WFI2813","","","","",".","Nitrite","N","SM21 4500NO3-F",1.22,"=","",,0.05,"mg/L",1,5,5,,,1.25,97.9,90,110,,,,,3,"","Waters Department",20,10,"EWW",0.1,0.05,0.025
"","ICV for HBN 1793413 (WFI/2813)","1","","1506402","ICV","","05/08/2019 15:56","05/08/2019 11:30","WFI2813","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",2.63,"=","",,0.05,"mg/L",1,5,5,,,2.5,105,90,110,,,,,3,"","Waters Department",20,11,"EWW",0.1,0.05,0.025
"","LABREFQC","1","04/30/2019 09:00","1191988001","OS","","04/30/2019 15:30","05/10/2019 17:08","WDA4553","WXX12815","SM21 4500P-B,E","05/10/2019 15:20","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.021,"=","",,0.01,"mg/L",1,25,25,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","LABREFQC","1","05/06/2019 11:15","1192134001","OS","","05/07/2019 08:16","05/08/2019 14:55","WFI2813","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",4.38,"=","",,0.4,"mg/L",4,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.4,0.2,0.1
"","LABREFQC","9","05/02/2019 15:39","1192056001","OS","","05/02/2019 15:54","05/08/2019 12:22","WFI2813","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0,"U","",,0.2,"mg/L",2,5,5,,,,,,,,,,,3,"(<10)","Waters Department",20,11,"EWW",0.2,0.1,0.05
"","LCS for HBN 1793413 (WFI/2813)","1","","1506431","LCS","","05/08/2019 15:59","05/08/2019 11:30","WFI2813","","","","",".","Nitrate","N","SM21 4500NO3-F",2.81,"=","",,0.1,"mg/L",2,5,5,,,2.5,113,70,130,,,,,3,"","Waters Department",20,9,"EWW",0.2,0.1,0.05
"","LCS for HBN 1793413 (WFI/2813)","1","","1506431","LCS","","05/08/2019 15:59","05/08/2019 11:30","WFI2813","","","","",".","Nitrite","N","SM21 4500NO3-F",2.45,"=","",,0.1,"mg/L",2,5,5,,,2.5,97.9,90,110,,,,,3,"","Waters Department",20,10,"EWW",0.2,0.1,0.05
"","LCS for HBN 1793413 (WFI/2813)","1","","1506431","LCS","","05/08/2019 15:59","05/08/2019 11:30","WFI2813","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",5.26,"=","",,0.1,"mg/L",2,5,5,,,5,105,90,110,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"","LCS for HBN 1793413 (WFI/2813)","1","","1506433","LCS","","05/08/2019 15:59","05/08/2019 13:11","WFI2813","","","","",".","Nitrate","N","SM21 4500NO3-F",2.65,"=","",,0.1,"mg/L",2,5,5,,,2.5,106,70,130,,,,,3,"","Waters Department",20,9,"EWW",0.2,0.1,0.05
"","LCS for HBN 1793413 (WFI/2813)","1","","1506433","LCS","","05/08/2019 15:59","05/08/2019 13:11","WFI2813","","","","",".","Nitrite","N","SM21 4500NO3-F",2.44,"=","",,0.1,"mg/L",2,5,5,,,2.5,97.6,90,110,,,,,3,"","Waters Department",20,10,"EWW",0.2,0.1,0.05
"","LCS for HBN 1793413 (WFI/2813)","1","","1506433","LCS","","05/08/2019 15:59","05/08/2019 13:11","WFI2813","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",5.09,"=","",,0.1,"mg/L",2,5,5,,,5,102,90,110,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"","LCS for HBN 1793413 (WFI/2813)","1","","1506435","LCS","","05/08/2019 15:59","05/08/2019 13:56","WFI2813","","","","",".","Nitrate","N","SM21 4500NO3-F",2.52,"=","",,0.1,"mg/L",2,5,5,,,2.5,101,70,130,,,,,3,"","Waters Department",20,9,"EWW",0.2,0.1,0.05
"","LCS for HBN 1793413 (WFI/2813)","1","","1506435","LCS","","05/08/2019 15:59","05/08/2019 13:56","WFI2813","","","","",".","Nitrite","N","SM21 4500NO3-F",2.5,"=","",,0.1,"mg/L",2,5,5,,,2.5,100,90,110,,,,,3,"","Waters Department",20,10,"EWW",0.2,0.1,0.05
"","LCS for HBN 1793413 (WFI/2813)","1","","1506435","LCS","","05/08/2019 15:59","05/08/2019 13:56","WFI2813","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",5.02,"=","",,0.1,"mg/L",2,5,5,,,5,100,90,110,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"","LCS for HBN 1793566 [WXX/12815","1","","1507051","LCS","","05/13/2019 09:23","05/10/2019 17:05","WDA4553","WXX12815","SM21 4500P-B,E","05/10/2019 15:20","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.19,"=","",,0.01,"mg/L",1,25,25,,,0.2,94.8,75,125,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","LCSD for HBN 1793566 [WXX/1281","1","","1507052","LCSD","","05/13/2019 09:23","05/10/2019 17:06","WDA4553","WXX12815","SM21 4500P-B,E","05/10/2019 15:20","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.181,"=","",,0.01,"mg/L",1,25,25,,,0.2,90.4,75,125,,4.8,0,25,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","LLQC for HBN 1793413 [WFI/2813","1","","1506386","LLQC","","05/08/2019 15:50","05/08/2019 12:20","WFI2813","","","","",".","Nitrate","N","SM21 4500NO3-F",0.0539,"J","",,0.05,"mg/L",1,5,5,,,0.05,108,,,,,,,3,"","Waters Department",20,9,"EWW",0.1,0.05,0.025
"","LLQC for HBN 1793413 [WFI/2813","1","","1506386","LLQC","","05/08/2019 15:50","05/08/2019 12:20","WFI2813","","","","",".","Nitrite","N","SM21 4500NO3-F",0.053,"J","",,0.05,"mg/L",1,5,5,,,0.05,106,,,,,,,3,"","Waters Department",20,10,"EWW",0.1,0.05,0.025
"","LLQC for HBN 1793413 [WFI/2813","1","","1506386","LLQC","","05/08/2019 15:50","05/08/2019 12:20","WFI2813","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.107,"=","",,0.05,"mg/L",1,5,5,,,0.1,107,,,,,,,3,"","Waters Department",20,11,"EWW",0.1,0.05,0.025
"","MB for HBN 1793413 (WFI/2813)","1","","1506432","MB","","05/08/2019 15:59","05/08/2019 11:32","WFI2813","","","","",".","Nitrate","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,9,"EWW",0.2,0.1,0.05
"","MB for HBN 1793413 (WFI/2813)","1","","1506432","MB","","05/08/2019 15:59","05/08/2019 11:32","WFI2813","","","","",".","Nitrite","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,10,"EWW",0.2,0.1,0.05
"","MB for HBN 1793413 (WFI/2813)","1","","1506432","MB","","05/08/2019 15:59","05/08/2019 11:32","WFI2813","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.0518,"J","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"","MB for HBN 1793413 (WFI/2813)","1","","1506434","MB","","05/08/2019 15:59","05/08/2019 13:12","WFI2813","","","","",".","Nitrate","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,9,"EWW",0.2,0.1,0.05
"","MB for HBN 1793413 (WFI/2813)","1","","1506434","MB","","05/08/2019 15:59","05/08/2019 13:12","WFI2813","","","","",".","Nitrite","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,10,"EWW",0.2,0.1,0.05
"","MB for HBN 1793413 (WFI/2813)","1","","1506434","MB","","05/08/2019 15:59","05/08/2019 13:12","WFI2813","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"","MB for HBN 1793413 (WFI/2813)","1","","1506436","MB","","05/08/2019 15:59","05/08/2019 13:58","WFI2813","","","","",".","Nitrate","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,9,"EWW",0.2,0.1,0.05
"","MB for HBN 1793413 (WFI/2813)","1","","1506436","MB","","05/08/2019 15:59","05/08/2019 13:58","WFI2813","","","","",".","Nitrite","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,10,"EWW",0.2,0.1,0.05
