"PROJECT_ID","SAMPLE_ID","MATRIX","COLLECT_DATE","LAB_SAMPLE_ID","SAMPLE_TYPE","LOCATION","REC_DATE","RUN_DATE_TIME","ANL_BATCH","PRP_BATCH","EXTRACTION_CODE","EXTRACTED_DATE","ANALYTE","DISSOLVED","CAS_NUMBER","ANALYTE_FLAG","ANALYTICAL_METHOD",RESULT,"RESULTFLAG","TEXT_RESULT",MDL,REPDL,"UNITS",ANALYTICAL_CUT,INITIAL_WT_VOL,FINAL_VOL,PCT_SOLIDS,TDF,AMOUNT_SPIKED,PERCENT_RECOVERED,REC_LIMIT_LOW,REC_LIMIT_HIGH,INITIAL_CONC,SAMPLE_RPD,RPD_LIMIT_LOW,RPD_LIMIT_HIGH,REP_SIG_DIGS,"ALLOWABLE_LIMIT","ANALYSIS_GROUP",METHOD_ORDER,ANALYTE_ORDER,"ANALYST",LOQ,LOD,DL
"","CB for HBN 1783505 [WDA/4358]","1","","1463855","CB","","08/02/2018 10:05","08/01/2018 17:22","WDA4358","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0,"U","",,0.01,"mg/L",1,10,10,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","CB for HBN 1783505 [WDA/4358]","1","","1463857","CB","","08/02/2018 10:05","08/01/2018 17:33","WDA4358","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0,"U","",,0.01,"mg/L",1,10,10,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","CB for HBN 1783505 [WDA/4358]","1","","1463859","CB","","08/02/2018 10:05","08/01/2018 17:44","WDA4358","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0,"U","",,0.01,"mg/L",1,10,10,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","CB for HBN 1783505 [WDA/4358]","1","","1463861","CB","","08/02/2018 10:05","08/01/2018 17:50","WDA4358","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0,"U","",,0.01,"mg/L",1,10,10,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","CCV for HBN 1783478 (WFI/2731)","1","","1463731","CCV","","08/01/2018 17:16","08/01/2018 10:13","WFI2731","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",2.41,"=","",,0.025,"mg/L",1,5,5,,,2.5,96.5,90,110,,,,,3,"","Waters Department",20,11,"AYC",0.05,0.025,0.0125
"","CCV for HBN 1783478 (WFI/2731)","1","","1463733","CCV","","08/01/2018 17:16","08/01/2018 10:35","WFI2731","","","","",".","Nitrate","N","SM21 4500NO3-F",1.17,"=","",,0.025,"mg/L",1,5,5,,,1.25,93.5,70,130,,,,,3,"","Waters Department",20,9,"AYC",0.05,0.025,0.0125
"","CCV for HBN 1783478 (WFI/2731)","1","","1463733","CCV","","08/01/2018 17:16","08/01/2018 10:35","WFI2731","","","","",".","Nitrite","N","SM21 4500NO3-F",1.18,"=","",,0.025,"mg/L",1,5,5,,,1.25,94.7,90,110,,,,,3,"","Waters Department",20,10,"AYC",0.05,0.025,0.0125
"","CCV for HBN 1783478 (WFI/2731)","1","","1463733","CCV","","08/01/2018 17:16","08/01/2018 10:35","WFI2731","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",2.35,"=","",,0.025,"mg/L",1,5,5,,,2.5,94.1,90,110,,,,,3,"","Waters Department",20,11,"AYC",0.05,0.025,0.0125
"","CCV for HBN 1783478 (WFI/2731)","1","","1463735","CCV","","08/01/2018 17:16","08/01/2018 10:58","WFI2731","","","","",".","Nitrate","N","SM21 4500NO3-F",1.27,"=","",,0.025,"mg/L",1,5,5,,,1.25,102,70,130,,,,,3,"","Waters Department",20,9,"AYC",0.05,0.025,0.0125
"","CCV for HBN 1783478 (WFI/2731)","1","","1463735","CCV","","08/01/2018 17:16","08/01/2018 10:58","WFI2731","","","","",".","Nitrite","N","SM21 4500NO3-F",1.24,"=","",,0.025,"mg/L",1,5,5,,,1.25,99,90,110,,,,,3,"","Waters Department",20,10,"AYC",0.05,0.025,0.0125
"","CCV for HBN 1783478 (WFI/2731)","1","","1463735","CCV","","08/01/2018 17:16","08/01/2018 10:58","WFI2731","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",2.51,"=","",,0.025,"mg/L",1,5,5,,,2.5,100,90,110,,,,,3,"","Waters Department",20,11,"AYC",0.05,0.025,0.0125
"","CCV for HBN 1783505 [WDA/4358]","1","","1463856","CCV","","08/02/2018 10:05","08/01/2018 17:32","WDA4358","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.245,"=","",,0.01,"mg/L",1,10,10,,,0.25,98,90,110,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","CCV for HBN 1783505 [WDA/4358]","1","","1463858","CCV","","08/02/2018 10:05","08/01/2018 17:44","WDA4358","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.244,"=","",,0.01,"mg/L",1,10,10,,,0.25,97.6,90,110,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","CCV for HBN 1783505 [WDA/4358]","1","","1463860","CCV","","08/02/2018 10:05","08/01/2018 17:50","WDA4358","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.238,"=","",,0.01,"mg/L",1,10,10,,,0.25,95.1,90,110,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","ICB for HBN 1783478 (WFI/2731)","1","","1463729","ICB","","08/01/2018 17:16","08/01/2018 09:34","WFI2731","","","","",".","Nitrate","N","SM21 4500NO3-F",0,"U","",,0.025,"mg/L",1,5,5,,,,,,,,,,,3,"","Waters Department",20,9,"AYC",0.05,0.025,0.0125
"","ICB for HBN 1783478 (WFI/2731)","1","","1463729","ICB","","08/01/2018 17:16","08/01/2018 09:34","WFI2731","","","","",".","Nitrite","N","SM21 4500NO3-F",0.0152,"J","",,0.025,"mg/L",1,5,5,,,,,,,,,,,3,"","Waters Department",20,10,"AYC",0.05,0.025,0.0125
"","ICB for HBN 1783478 (WFI/2731)","1","","1463729","ICB","","08/01/2018 17:16","08/01/2018 09:34","WFI2731","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.0165,"J","",,0.025,"mg/L",1,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"AYC",0.05,0.025,0.0125
"","ICV for HBN 1783478 (WFI/2731)","1","","1463739","ICV","","08/01/2018 17:18","08/01/2018 09:32","WFI2731","","","","",".","Nitrate","N","SM21 4500NO3-F",1.27,"=","",,0.025,"mg/L",1,5,5,,,1.25,102,70,130,,,,,3,"","Waters Department",20,9,"AYC",0.05,0.025,0.0125
"","ICV for HBN 1783478 (WFI/2731)","1","","1463739","ICV","","08/01/2018 17:18","08/01/2018 09:32","WFI2731","","","","",".","Nitrite","N","SM21 4500NO3-F",1.14,"=","",,0.025,"mg/L",1,5,5,,,1.25,91.2,90,110,,,,,3,"","Waters Department",20,10,"AYC",0.05,0.025,0.0125
"","ICV for HBN 1783478 (WFI/2731)","1","","1463739","ICV","","08/01/2018 17:18","08/01/2018 09:32","WFI2731","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",2.41,"=","",,0.025,"mg/L",1,5,5,,,2.5,96.5,90,110,,,,,3,"","Waters Department",20,11,"AYC",0.05,0.025,0.0125
"","ICV for HBN 1783505 [WDA/4358]","1","","1463854","CCV","","08/02/2018 10:05","08/01/2018 17:21","WDA4358","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.249,"=","",,0.01,"mg/L",1,10,10,,,0.25,99.7,90,110,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","LABREFQC","1","07/31/2018 11:26","1184094001","OS","","07/31/2018 16:04","08/01/2018 17:45","WDA4358","WXX12458","SM21 4500P-B,E","08/01/2018 12:31","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.315,"=","",,0.1,"mg/L",1,2.5,25,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.2,0.1,0.05
"","LCS for HBN 1783478 (WFI/2731)","1","","1463728","LCS","","08/01/2018 17:16","08/01/2018 09:32","WFI2731","","","","",".","Nitrate","N","SM21 4500NO3-F",2.54,"=","",,0.05,"mg/L",2,5,5,,,2.5,102,70,130,,,,,3,"","Waters Department",20,9,"AYC",0.1,0.05,0.025
"","LCS for HBN 1783478 (WFI/2731)","1","","1463728","LCS","","08/01/2018 17:16","08/01/2018 09:32","WFI2731","","","","",".","Nitrite","N","SM21 4500NO3-F",2.28,"=","",,0.05,"mg/L",2,5,5,,,2.5,91.2,90,110,,,,,3,"","Waters Department",20,10,"AYC",0.1,0.05,0.025
"","LCS for HBN 1783478 (WFI/2731)","1","","1463728","LCS","","08/01/2018 17:16","08/01/2018 09:32","WFI2731","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",4.82,"=","",,0.05,"mg/L",2,5,5,,,5,96.5,90,110,,,,,3,"","Waters Department",20,11,"AYC",0.1,0.05,0.025
"","LCS for HBN 1783503 [WXX/12458","1","","1463845","LCS","","08/02/2018 09:52","08/01/2018 17:24","WDA4358","WXX12458","SM21 4500P-B,E","08/01/2018 12:31","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.203,"=","",,0.01,"mg/L",1,25,25,,,0.2,101,75,125,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","LCSD for HBN 1783503 [WXX/1245","1","","1463846","LCSD","","08/02/2018 09:52","08/01/2018 17:24","WDA4358","WXX12458","SM21 4500P-B,E","08/01/2018 12:31","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.2,"=","",,0.01,"mg/L",1,25,25,,,0.2,99.8,75,125,,1.7,0,25,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","MB for HBN 1783478 (WFI/2731)","1","","1463740","MB","","08/01/2018 17:18","08/01/2018 09:34","WFI2731","","","","",".","Nitrate","N","SM21 4500NO3-F",0,"U","",,0.05,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,9,"AYC",0.1,0.05,0.025
"","MB for HBN 1783478 (WFI/2731)","1","","1463740","MB","","08/01/2018 17:18","08/01/2018 09:34","WFI2731","","","","",".","Nitrite","N","SM21 4500NO3-F",0.0304,"J","",,0.05,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,10,"AYC",0.1,0.05,0.025
"","MB for HBN 1783478 (WFI/2731)","1","","1463740","MB","","08/01/2018 17:18","08/01/2018 09:34","WFI2731","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.033,"J","",,0.05,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"AYC",0.1,0.05,0.025
"","MB for HBN 1783503 [WXX/12458]","1","","1463844","MB","","08/02/2018 09:52","08/01/2018 17:23","WDA4358","WXX12458","SM21 4500P-B,E","08/01/2018 12:31","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0,"U","",,0.01,"mg/L",1,25,25,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","QCS for HBN 1783478 (WFI/2731)","1","","1463730","QCS","","08/01/2018 17:16","08/01/2018 09:36","WFI2731","","","","",".","Nitrate","N","SM21 4500NO3-F",0.239,"=","",,0.025,"mg/L",1,5,5,,,0.25,95.8,70,130,,,,,3,"","Waters Department",20,9,"AYC",0.05,0.025,0.0125
"","QCS for HBN 1783478 (WFI/2731)","1","","1463730","QCS","","08/01/2018 17:16","08/01/2018 09:36","WFI2731","","","","",".","Nitrite","N","SM21 4500NO3-F",0.25,"=","",,0.025,"mg/L",1,5,5,,,0.25,99.9,90,110,,,,,3,"","Waters Department",20,10,"AYC",0.05,0.025,0.0125
"","QCS for HBN 1783478 (WFI/2731)","1","","1463730","QCS","","08/01/2018 17:16","08/01/2018 09:36","WFI2731","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.489,"=","",,0.025,"mg/L",1,5,5,,,0.5,97.8,90,110,,,,,3,"","Waters Department",20,11,"AYC",0.05,0.025,0.0125
"","QCS for HBN 1783505 [WDA/4358]","1","","1463853","QCS","","08/02/2018 10:05","08/01/2018 17:20","WDA4358","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.403,"=","",,0.01,"mg/L",1,10,10,,,0.4,101,90,110,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"Kenai River-Baseline (USFS)","Rm 70 Jim's Landing","1","07/31/2018 10:10","1184103001","PS","","07/31/2018 16:00","08/01/2018 10:30","WFI2731","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.269,"=","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"AYC",0.1,0.05,0.025
"Kenai River-Baseline (USFS)","Rm 70 Jim's Landing","1","07/31/2018 10:10","1184103001","PS","","07/31/2018 16:00","08/01/2018 17:39","WDA4358","WXX12458","SM21 4500P-B,E","08/01/2018 12:31","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0,"U","",,0.02,"mg/L",1,25,25,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"Kenai River-Baseline (USFS)","Rm 74 Russian River","1","07/31/2018 09:30","1184103002","PS","","07/31/2018 16:00","08/01/2018 10:41","WFI2731","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.563,"=","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"AYC",0.1,0.05,0.025
"Kenai River-Baseline (USFS)","Rm 74 Russian River","1","07/31/2018 09:30","1184103002","PS","","07/31/2018 16:00","08/01/2018 17:40","WDA4358","WXX12458","SM21 4500P-B,E","08/01/2018 12:31","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0,"U","",,0.02,"mg/L",1,25,25,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"Kenai River-Baseline (USFS)","Rm 82 Kenai Lake Bridge","1","07/31/2018 08:50","1184103003","PS","","07/31/2018 16:00","08/01/2018 10:42","WFI2731","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.599,"=","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"AYC",0.1,0.05,0.025
"Kenai River-Baseline (USFS)","Rm 82 Kenai Lake Bridge","1","07/31/2018 08:50","1184103003","PS","","07/31/2018 16:00","08/01/2018 17:41","WDA4358","WXX12458","SM21 4500P-B,E","08/01/2018 12:31","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0,"U","",,0.02,"mg/L",1,25,25,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
