"PROJECT_ID","SAMPLE_ID","MATRIX","COLLECT_DATE","LAB_SAMPLE_ID","SAMPLE_TYPE","LOCATION","REC_DATE","RUN_DATE_TIME","ANL_BATCH","PRP_BATCH","EXTRACTION_CODE","EXTRACTED_DATE","ANALYTE","DISSOLVED","CAS_NUMBER","ANALYTE_FLAG","ANALYTICAL_METHOD",RESULT,"RESULTFLAG","TEXT_RESULT",MDL,REPDL,"UNITS",ANALYTICAL_CUT,INITIAL_WT_VOL,FINAL_VOL,PCT_SOLIDS,TDF,AMOUNT_SPIKED,PERCENT_RECOVERED,REC_LIMIT_LOW,REC_LIMIT_HIGH,INITIAL_CONC,SAMPLE_RPD,RPD_LIMIT_LOW,RPD_LIMIT_HIGH,REP_SIG_DIGS,"ALLOWABLE_LIMIT","ANALYSIS_GROUP",METHOD_ORDER,ANALYTE_ORDER,"ANALYST",LOQ,LOD,DL
"","CB for HBN 1783791 [WDA/4362]","1","","1465165","CB","","08/07/2018 14:30","08/07/2018 13:48","WDA4362","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0,"U","",,0.01,"mg/L",1,10,10,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","CB for HBN 1783791 [WDA/4362]","1","","1465167","CB","","08/07/2018 14:30","08/07/2018 14:00","WDA4362","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0,"U","",,0.01,"mg/L",1,10,10,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","CB for HBN 1783791 [WDA/4362]","1","","1465169","CB","","08/07/2018 14:30","08/07/2018 14:10","WDA4362","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0,"U","",,0.01,"mg/L",1,10,10,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","CCV for HBN 1783641 (WFI/2732)","1","","1464483","CCV","","08/03/2018 15:14","08/02/2018 17:45","WFI2732","","","","",".","Nitrate","N","SM21 4500NO3-F",1.31,"=","",,0.025,"mg/L",1,5,5,,,1.25,104,70,130,,,,,3,"","Waters Department",20,9,"AYC",0.05,0.025,0.0125
"","CCV for HBN 1783641 (WFI/2732)","1","","1464483","CCV","","08/03/2018 15:14","08/02/2018 17:45","WFI2732","","","","",".","Nitrite","N","SM21 4500NO3-F",1.23,"=","",,0.025,"mg/L",1,5,5,,,1.25,98.6,90,110,,,,,3,"","Waters Department",20,10,"AYC",0.05,0.025,0.0125
"","CCV for HBN 1783641 (WFI/2732)","1","","1464483","CCV","","08/03/2018 15:14","08/02/2018 17:45","WFI2732","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",2.54,"=","",,0.025,"mg/L",1,5,5,,,2.5,102,90,110,,,,,3,"","Waters Department",20,11,"AYC",0.05,0.025,0.0125
"","CCV for HBN 1783641 (WFI/2732)","1","","1464485","CCV","","08/03/2018 15:14","08/02/2018 18:08","WFI2732","","","","",".","Nitrate","N","SM21 4500NO3-F",1.22,"=","",,0.025,"mg/L",1,5,5,,,1.25,97.2,70,130,,,,,3,"","Waters Department",20,9,"AYC",0.05,0.025,0.0125
"","CCV for HBN 1783641 (WFI/2732)","1","","1464485","CCV","","08/03/2018 15:14","08/02/2018 18:08","WFI2732","","","","",".","Nitrite","N","SM21 4500NO3-F",1.27,"=","",,0.025,"mg/L",1,5,5,,,1.25,101,90,110,,,,,3,"","Waters Department",20,10,"AYC",0.05,0.025,0.0125
"","CCV for HBN 1783641 (WFI/2732)","1","","1464485","CCV","","08/03/2018 15:14","08/02/2018 18:08","WFI2732","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",2.48,"=","",,0.025,"mg/L",1,5,5,,,2.5,99.2,90,110,,,,,3,"","Waters Department",20,11,"AYC",0.05,0.025,0.0125
"","CCV for HBN 1783791 [WDA/4362]","1","","1465166","CCV","","08/07/2018 14:30","08/07/2018 13:59","WDA4362","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.238,"=","",,0.01,"mg/L",1,10,10,,,0.25,95.4,90,110,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","CCV for HBN 1783791 [WDA/4362]","1","","1465168","CCV","","08/07/2018 14:30","08/07/2018 14:09","WDA4362","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.245,"=","",,0.01,"mg/L",1,10,10,,,0.25,98.1,90,110,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","ICB for HBN 1783641 (WFI/2732)","1","","1464481","ICB","","08/03/2018 15:14","08/02/2018 17:26","WFI2732","","","","",".","Nitrate","N","SM21 4500NO3-F",0,"U","",,0.025,"mg/L",1,5,5,,,,,,,,,,,3,"","Waters Department",20,9,"AYC",0.05,0.025,0.0125
"","ICB for HBN 1783641 (WFI/2732)","1","","1464481","ICB","","08/03/2018 15:14","08/02/2018 17:26","WFI2732","","","","",".","Nitrite","N","SM21 4500NO3-F",0,"U","",,0.025,"mg/L",1,5,5,,,,,,,,,,,3,"","Waters Department",20,10,"AYC",0.05,0.025,0.0125
"","ICB for HBN 1783641 (WFI/2732)","1","","1464481","ICB","","08/03/2018 15:14","08/02/2018 17:26","WFI2732","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0,"U","",,0.025,"mg/L",1,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"AYC",0.05,0.025,0.0125
"","ICV for HBN 1783641 (WFI/2732)","1","","1464489","ICV","","08/03/2018 15:16","08/02/2018 17:24","WFI2732","","","","",".","Nitrate","N","SM21 4500NO3-F",1.37,"=","",,0.025,"mg/L",1,5,5,,,1.25,109,70,130,,,,,3,"","Waters Department",20,9,"AYC",0.05,0.025,0.0125
"","ICV for HBN 1783641 (WFI/2732)","1","","1464489","ICV","","08/03/2018 15:16","08/02/2018 17:24","WFI2732","","","","",".","Nitrite","N","SM21 4500NO3-F",1.33,"=","",,0.025,"mg/L",1,5,5,,,1.25,106,90,110,,,,,3,"","Waters Department",20,10,"AYC",0.05,0.025,0.0125
"","ICV for HBN 1783641 (WFI/2732)","1","","1464489","ICV","","08/03/2018 15:16","08/02/2018 17:24","WFI2732","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",2.7,"=","",,0.025,"mg/L",1,5,5,,,2.5,108,90,110,,,,,3,"","Waters Department",20,11,"AYC",0.05,0.025,0.0125
"","ICV for HBN 1783791 [WDA/4362]","1","","1465164","CCV","","08/07/2018 14:30","08/07/2018 13:47","WDA4362","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.241,"=","",,0.01,"mg/L",1,10,10,,,0.25,96.4,90,110,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","LCS for HBN 1783641 (WFI/2732)","1","","1464480","LCS","","08/03/2018 15:14","08/02/2018 17:24","WFI2732","","","","",".","Nitrate","N","SM21 4500NO3-F",2.73,"=","",,0.05,"mg/L",2,5,5,,,2.5,109,70,130,,,,,3,"","Waters Department",20,9,"AYC",0.1,0.05,0.025
"","LCS for HBN 1783641 (WFI/2732)","1","","1464480","LCS","","08/03/2018 15:14","08/02/2018 17:24","WFI2732","","","","",".","Nitrite","N","SM21 4500NO3-F",2.66,"=","",,0.05,"mg/L",2,5,5,,,2.5,106,90,110,,,,,3,"","Waters Department",20,10,"AYC",0.1,0.05,0.025
"","LCS for HBN 1783641 (WFI/2732)","1","","1464480","LCS","","08/03/2018 15:14","08/02/2018 17:24","WFI2732","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",5.39,"=","",,0.05,"mg/L",2,5,5,,,5,108,90,110,,,,,3,"","Waters Department",20,11,"AYC",0.1,0.05,0.025
"","LCS for HBN 1783641 (WFI/2732)","1","","1464491","LCS","","08/03/2018 15:16","08/02/2018 18:08","WFI2732","","","","",".","Nitrate","N","SM21 4500NO3-F",2.43,"=","",,0.05,"mg/L",2,5,5,,,2.5,97.2,70,130,,,,,3,"","Waters Department",20,9,"AYC",0.1,0.05,0.025
"","LCS for HBN 1783641 (WFI/2732)","1","","1464491","LCS","","08/03/2018 15:16","08/02/2018 18:08","WFI2732","","","","",".","Nitrite","N","SM21 4500NO3-F",2.53,"=","",,0.05,"mg/L",2,5,5,,,2.5,101,90,110,,,,,3,"","Waters Department",20,10,"AYC",0.1,0.05,0.025
"","LCS for HBN 1783641 (WFI/2732)","1","","1464491","LCS","","08/03/2018 15:16","08/02/2018 18:08","WFI2732","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",4.96,"=","",,0.05,"mg/L",2,5,5,,,5,99.2,90,110,,,,,3,"","Waters Department",20,11,"AYC",0.1,0.05,0.025
"","LCS for HBN 1783788 [WXX/12463","1","","1465149","LCS","","08/07/2018 14:27","08/07/2018 13:50","WDA4362","WXX12463","SM21 4500P-B,E","08/06/2018 12:14","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.189,"=","",,0.01,"mg/L",1,25,25,,,0.2,94.7,75,125,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","LCSD for HBN 1783788 [WXX/1246","1","","1465150","LCSD","","08/07/2018 14:27","08/07/2018 13:51","WDA4362","WXX12463","SM21 4500P-B,E","08/06/2018 12:14","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.194,"=","",,0.01,"mg/L",1,25,25,,,0.2,97.2,75,125,,2.6,0,25,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","LLQC for HBN 1783641 [WFI/2732","1","","1464475","LLQC","","08/03/2018 15:10","08/02/2018 17:31","WFI2732","","","","",".","Nitrate","N","SM21 4500NO3-F",0.0244,"J","",,0.025,"mg/L",1,5,5,,,0.025,97.6,,,,,,,3,"","Waters Department",20,9,"AYC",0.05,0.025,0.0125
"","LLQC for HBN 1783641 [WFI/2732","1","","1464475","LLQC","","08/03/2018 15:10","08/02/2018 17:31","WFI2732","","","","",".","Nitrite","N","SM21 4500NO3-F",0.0274,"J","",,0.025,"mg/L",1,5,5,,,0.025,110,,,,,,,3,"","Waters Department",20,10,"AYC",0.05,0.025,0.0125
"","LLQC for HBN 1783641 [WFI/2732","1","","1464475","LLQC","","08/03/2018 15:10","08/02/2018 17:31","WFI2732","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.0518,"=","",,0.025,"mg/L",1,5,5,,,0.05,104,,,,,,,3,"","Waters Department",20,11,"AYC",0.05,0.025,0.0125
"","MB for HBN 1783641 (WFI/2732)","1","","1464490","MB","","08/03/2018 15:16","08/02/2018 17:26","WFI2732","","","","",".","Nitrate","N","SM21 4500NO3-F",0,"U","",,0.05,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,9,"AYC",0.1,0.05,0.025
"","MB for HBN 1783641 (WFI/2732)","1","","1464490","MB","","08/03/2018 15:16","08/02/2018 17:26","WFI2732","","","","",".","Nitrite","N","SM21 4500NO3-F",0,"U","",,0.05,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,10,"AYC",0.1,0.05,0.025
"","MB for HBN 1783641 (WFI/2732)","1","","1464490","MB","","08/03/2018 15:16","08/02/2018 17:26","WFI2732","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0,"U","",,0.05,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"AYC",0.1,0.05,0.025
"","MB for HBN 1783641 (WFI/2732)","1","","1464492","MB","","08/03/2018 15:16","08/02/2018 18:10","WFI2732","","","","",".","Nitrate","N","SM21 4500NO3-F",0,"U","",,0.05,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,9,"AYC",0.1,0.05,0.025
"","MB for HBN 1783641 (WFI/2732)","1","","1464492","MB","","08/03/2018 15:16","08/02/2018 18:10","WFI2732","","","","",".","Nitrite","N","SM21 4500NO3-F",0,"U","",,0.05,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,10,"AYC",0.1,0.05,0.025
"","MB for HBN 1783641 (WFI/2732)","1","","1464492","MB","","08/03/2018 15:16","08/02/2018 18:10","WFI2732","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0,"U","",,0.05,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"AYC",0.1,0.05,0.025
"","MB for HBN 1783788 [WXX/12463]","1","","1465148","MB","","08/07/2018 14:27","08/07/2018 13:49","WDA4362","WXX12463","SM21 4500P-B,E","08/06/2018 12:14","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0,"U","",,0.01,"mg/L",1,25,25,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","QCS for HBN 1783641 (WFI/2732)","1","","1464482","QCS","","08/03/2018 15:14","08/02/2018 17:28","WFI2732","","","","",".","Nitrate","N","SM21 4500NO3-F",0.255,"=","",,0.025,"mg/L",1,5,5,,,0.25,102,70,130,,,,,3,"","Waters Department",20,9,"AYC",0.05,0.025,0.0125
"","QCS for HBN 1783641 (WFI/2732)","1","","1464482","QCS","","08/03/2018 15:14","08/02/2018 17:28","WFI2732","","","","",".","Nitrite","N","SM21 4500NO3-F",0.252,"=","",,0.025,"mg/L",1,5,5,,,0.25,101,90,110,,,,,3,"","Waters Department",20,10,"AYC",0.05,0.025,0.0125
"","QCS for HBN 1783641 (WFI/2732)","1","","1464482","QCS","","08/03/2018 15:14","08/02/2018 17:28","WFI2732","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.507,"=","",,0.025,"mg/L",1,5,5,,,0.5,101,90,110,,,,,3,"","Waters Department",20,11,"AYC",0.05,0.025,0.0125
"","QCS for HBN 1783791 [WDA/4362]","1","","1465163","QCS","","08/07/2018 14:30","08/07/2018 13:46","WDA4362","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.404,"=","",,0.01,"mg/L",1,10,10,,,0.4,101,90,110,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"Kenai River-Baseline (KWF)","RM79.5-Juneau Creek","1","07/31/2018 11:07","1184120001","PS","","07/31/2018 16:00","08/02/2018 17:51","WFI2732","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"AYC",0.1,0.05,0.025
"Kenai River-Baseline (KWF)","RM79.5-Juneau Creek","1","07/31/2018 11:07","1184120001","PS","","07/31/2018 16:00","08/07/2018 14:03","WDA4362","WXX12463","SM21 4500P-B,E","08/06/2018 12:14","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0,"U","",,0.02,"mg/L",1,25,25,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
